USW00014732,"LA GUARDIA AIRPORT, NY US",4/30/2018,15.21
USW00014732,"LA GUARDIA AIRPORT, NY US",5/1/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",5/2/2018,12.75
USW00014732,"LA GUARDIA AIRPORT, NY US",5/3/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",5/4/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",5/5/2018,11.18
USW00014732,"LA GUARDIA AIRPORT, NY US",5/6/2018,8.05
USW00014732,"LA GUARDIA AIRPORT, NY US",5/7/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",5/8/2018,6.49
USW00014732,"LA GUARDIA AIRPORT, NY US",5/9/2018,6.26
USW00014732,"LA GUARDIA AIRPORT, NY US",5/10/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",5/11/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",5/12/2018,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",5/13/2018,7.38
USW00014732,"LA GUARDIA AIRPORT, NY US",5/14/2018,6.26
USW00014732,"LA GUARDIA AIRPORT, NY US",5/15/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",5/16/2018,8.72
USW00014732,"LA GUARDIA AIRPORT, NY US",5/17/2018,5.37
USW00014732,"LA GUARDIA AIRPORT, NY US",5/18/2018,12.53
USW00014732,"LA GUARDIA AIRPORT, NY US",5/19/2018,10.29
USW00014732,"LA GUARDIA AIRPORT, NY US",5/20/2018,9.62
USW00014732,"LA GUARDIA AIRPORT, NY US",5/21/2018,7.61
USW00014732,"LA GUARDIA AIRPORT, NY US",5/22/2018,5.37
USW00014732,"LA GUARDIA AIRPORT, NY US",5/23/2018,7.16
USW00014732,"LA GUARDIA AIRPORT, NY US",5/24/2018,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",5/25/2018,11.86
USW00014732,"LA GUARDIA AIRPORT, NY US",5/26/2018,8.28
USW00014732,"LA GUARDIA AIRPORT, NY US",5/27/2018,15.43
USW00014732,"LA GUARDIA AIRPORT, NY US",5/28/2018,8.05
USW00014732,"LA GUARDIA AIRPORT, NY US",5/29/2018,6.49
USW00014732,"LA GUARDIA AIRPORT, NY US",5/30/2018,8.95
USW00014732,"LA GUARDIA AIRPORT, NY US",5/31/2018,7.83
USW00014732,"LA GUARDIA AIRPORT, NY US",6/1/2018,6.49
USW00014732,"LA GUARDIA AIRPORT, NY US",6/2/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",6/3/2018,12.97
USW00014732,"LA GUARDIA AIRPORT, NY US",6/4/2018,9.84
USW00014732,"LA GUARDIA AIRPORT, NY US",6/5/2018,9.4
USW00014732,"LA GUARDIA AIRPORT, NY US",6/6/2018,7.83
USW00014732,"LA GUARDIA AIRPORT, NY US",6/7/2018,9.62
USW00014732,"LA GUARDIA AIRPORT, NY US",6/8/2018,7.38
USW00014732,"LA GUARDIA AIRPORT, NY US",6/9/2018,7.61
USW00014732,"LA GUARDIA AIRPORT, NY US",6/10/2018,5.82
USW00014732,"LA GUARDIA AIRPORT, NY US",6/11/2018,8.72
USW00014732,"LA GUARDIA AIRPORT, NY US",6/12/2018,10.07
USW00014732,"LA GUARDIA AIRPORT, NY US",6/13/2018,8.95
USW00014732,"LA GUARDIA AIRPORT, NY US",6/14/2018,15.21
USW00014732,"LA GUARDIA AIRPORT, NY US",6/15/2018,10.07
USW00014732,"LA GUARDIA AIRPORT, NY US",6/16/2018,6.04
USW00014732,"LA GUARDIA AIRPORT, NY US",6/17/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",6/18/2018,12.08
USW00014732,"LA GUARDIA AIRPORT, NY US",6/19/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",6/20/2018,7.61
USW00014732,"LA GUARDIA AIRPORT, NY US",6/21/2018,6.93
USW00014732,"LA GUARDIA AIRPORT, NY US",6/22/2018,11.18
USW00014732,"LA GUARDIA AIRPORT, NY US",6/23/2018,10.51
USW00014732,"LA GUARDIA AIRPORT, NY US",6/24/2018,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",6/25/2018,10.96
USW00014732,"LA GUARDIA AIRPORT, NY US",6/26/2018,11.41
USW00014732,"LA GUARDIA AIRPORT, NY US",6/27/2018,12.53
USW00014732,"LA GUARDIA AIRPORT, NY US",6/28/2018,9.4
USW00014732,"LA GUARDIA AIRPORT, NY US",6/29/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",6/30/2018,6.04
USW00014732,"LA GUARDIA AIRPORT, NY US",7/1/2018,5.82
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/1/2017,9.62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/2/2017,10.51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/3/2017,8.28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/4/2017,6.71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/5/2017,7.61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/6/2017,6.71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/7/2017,8.28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/8/2017,11.63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/9/2017,8.95
